dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.5,fraction_0p5,always,2,8,0.3613099019999879,15706.738089896551,0.29246217005141795,0.29246217005141795
0.5,fraction_0p5,always,3,1,0.11738041199998861,48347.07855685965,1.0,1.0
0.5,fraction_0p5,always,3,2,0.4270082509999895,13290.141318604496,0.27489026669883126,0.27489026669883126
0.5,fraction_0p5,always,3,4,0.417319961000004,13598.678544877812,0.28127198066135034,0.28127198066135034
0.5,fraction_0p5,always,3,8,0.3069063000000085,18490.985685206993,0.3824633511921565,0.3824633511921566
0.5,fraction_0p5,never,1,1,0.0683695259999979,83004.81708766233,1.0,1.0
0.5,fraction_0p5,never,1,2,0.26234303399999703,21631.982803096133,0.26061117368947817,0.26061117368947817
0.5,fraction_0p5,never,1,4,0.20078103799997393,28264.62128361313,0.34051784312424355,0.34051784312424355
0.5,fraction_0p5,never,1,8,0.20351711099999648,27884.633248356688,0.3359399397134676,0.3359399397134676
0.5,fraction_0p5,never,2,1,0.06814969900000278,83272.56148262325,1.0,1.0
0.5,fraction_0p5,never,2,2,0.16234761699999467,34955.856481713476,0.4197764048486466,0.41977640484864664
0.5,fraction_0p5,never,2,4,0.18814005999999495,30163.698257564884,0.362228538674882,0.362228538674882
0.5,fraction_0p5,never,2,8,0.19214357100000257,29535.20625470172,0.3546811306010435,0.3546811306010435
0.5,fraction_0p5,never,3,1,0.0869834869999977,65242.268339968374,1.0,1.0
0.5,fraction_0p5,never,3,2,0.17221700400000373,32952.61134608913,0.5050807120067877,0.5050807120067877
0.5,fraction_0p5,never,3,4,0.17062085300000263,33260.881657882186,0.5098057211095783,0.5098057211095783
0.5,fraction_0p5,never,3,8,0.4762385399999971,11916.297240454405,0.18264688741906152,0.18264688741906152
0.5,fraction_0p5,random,1,1,0.10749024999998369,52795.48610223589,1.0,1.0
0.5,fraction_0p5,random,1,2,0.38101032899999154,14894.609326982645,0.28211899210739266,0.28211899210739266
0.5,fraction_0p5,random,1,4,0.2588025600000208,21927.912923270713,0.4153368884758136,0.41533688847581357
0.5,fraction_0p5,random,1,8,0.46392932999998493,12232.46652674489,0.23169531014559303,0.23169531014559303
0.5,fraction_0p5,random,2,1,0.15659884100000454,36239.09323824329,1.0,1.0
0.5,fraction_0p5,random,2,2,0.23734304399999928,23910.538536785672,0.6597995810654768,0.6597995810654768
0.5,fraction_0p5,random,2,4,0.21732150900001557,26113.383926482828,0.7205860189383893,0.7205860189383891
