dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.75,fraction_0p75,never,1,8,0.2849122259999888,29879.377657876765,0.3805355829132512,0.3805355829132511
0.75,fraction_0p75,never,2,1,0.1103437839999799,77149.79214417325,1.0,1.0
0.75,fraction_0p75,never,2,2,0.3238163079999765,26289.596260854836,0.3407604289033766,0.34076042890337666
0.75,fraction_0p75,never,2,4,0.518060982999998,16432.428380733763,0.21299381273802726,0.21299381273802726
0.75,fraction_0p75,never,2,8,0.3154807450000021,26984.21420299341,0.34976392616284446,0.34976392616284446
0.75,fraction_0p75,never,3,1,0.10822363899998777,78661.18787597747,1.0,1.0
0.75,fraction_0p75,never,3,2,0.3271632029999978,26020.65245094222,0.330794044096666,0.330794044096666
0.75,fraction_0p75,never,3,4,0.2851998980000019,29849.239286894637,0.37946591060837986,0.3794659106083798
0.75,fraction_0p75,never,3,8,0.4597603809999953,18516.167011789752,0.23539139837277298,0.23539139837277298
0.75,fraction_0p75,random,1,1,0.17405073200001198,48911.02669995903,1.0,1.0
0.75,fraction_0p75,random,1,2,0.6680446170000209,12743.16083591724,0.2605375862193446,0.2605375862193446
0.75,fraction_0p75,random,1,4,0.3159108950000018,26947.47200788992,0.5509488110563929,0.5509488110563929
0.75,fraction_0p75,random,1,8,0.3844450429999995,22143.607142308792,0.45273241304352624,0.45273241304352624
0.75,fraction_0p75,random,2,1,0.1608523719999937,52924.30502672558,1.0,1.0
0.75,fraction_0p75,random,2,2,0.33593141700001183,25341.48212758469,0.47882503350375244,0.47882503350375244
0.75,fraction_0p75,random,2,4,0.700360518000025,12155.168347167875,0.22967081648081705,0.22967081648081705
0.75,fraction_0p75,random,2,8,0.40082095799999706,21238.909368606575,0.4013072889267304,0.40130728892673045
0.75,fraction_0p75,random,3,1,0.1628189959999986,52285.05401175716,1.0,1.0
0.75,fraction_0p75,random,3,2,0.4401603899999884,19340.677156343452,0.36990833273299056,0.3699083327329906
0.75,fraction_0p75,random,3,4,0.33540872599999716,25380.97354092115,0.48543458586107263,0.48543458586107263
0.75,fraction_0p75,random,3,8,0.31755309799999054,26808.115095133646,0.5127299876003838,0.5127299876003838
0.75,fraction_0p75,risk_proxy,1,1,0.13002777399998422,65470.627836796106,1.0,1.0
0.75,fraction_0p75,risk_proxy,1,2,0.43278265899999724,19670.38147894011,0.30044589656256315,0.30044589656256315
0.75,fraction_0p75,risk_proxy,1,4,0.3064186410000218,27782.252320606676,0.42434681380880795,0.42434681380880795
0.75,fraction_0p75,risk_proxy,1,8,0.3240177080000137,26273.25541108895,0.40129835743415204,0.4012983574341521
0.75,fraction_0p75,risk_proxy,2,1,0.13012206400000537,65423.18603245987,1.0,1.0
0.75,fraction_0p75,risk_proxy,2,2,0.39224930399998925,21703.034047959034,0.33173306535684494,0.33173306535684494
0.75,fraction_0p75,risk_proxy,2,4,0.5386767950000149,15803.539486047037,0.2415586956924732,0.2415586956924732
0.75,fraction_0p75,risk_proxy,2,8,0.31460486299999957,27059.340147580653,0.4136047445649483,0.4136047445649482
0.75,fraction_0p75,risk_proxy,3,1,0.12978730300000052,65591.93236336813,1.0,1.0
0.75,fraction_0p75,risk_proxy,3,2,0.39688380199999074,21449.603025119675,0.3270158730237208,0.32701587302372076
0.75,fraction_0p75,risk_proxy,3,4,0.3194987309999817,26644.863262384875,0.4062216541323538,0.40622165413235384
0.75,fraction_0p75,risk_proxy,3,8,0.3418266360000075,24904.437230572672,0.3796875062714471,0.3796875062714471
1.0,fraction_1p0,always,1,1,0.2133916539999916,53193.27062341644,1.0,1.0
1.0,fraction_1p0,always,1,2,0.4665507920000209,24329.612540877417,0.45738139910816406,0.4573813991081641
1.0,fraction_1p0,always,1,4,0.6199168420000092,18310.520429447908,0.34422625672104007,0.34422625672104007
1.0,fraction_1p0,always,1,8,0.7540695719999917,15052.98771026412,0.28298669237378266,0.28298669237378266
1.0,fraction_1p0,always,2,1,0.2110889909999969,53773.52909892002,1.0,1.0
1.0,fraction_1p0,always,2,2,0.467134131999984,24299.230611563165,0.45188089788310337,0.45188089788310337
1.0,fraction_1p0,always,2,4,0.521095095999982,21782.972219720123,0.4050872722087643,0.4050872722087643
1.0,fraction_1p0,always,2,8,0.5250602930000241,21618.469633542598,0.402028098133079,0.402028098133079
1.0,fraction_1p0,always,3,1,0.2111132009999892,53767.36246825503,1.0,1.0
1.0,fraction_1p0,always,3,2,0.47913089100001116,23690.812287867568,0.44061696911123244,0.4406169691112325
1.0,fraction_1p0,always,3,4,0.5017374269999948,22623.387033074807,0.42076430746313725,0.42076430746313725
1.0,fraction_1p0,always,3,8,0.5047256010000183,22489.447687040523,0.41827321733177064,0.41827321733177064
1.0,fraction_1p0,never,1,1,0.14471158700001752,78438.7776771367,1.0,1.0
1.0,fraction_1p0,never,1,2,0.3894129299999918,29149.006428729113,0.37161474581755816,0.37161474581755816
1.0,fraction_1p0,never,1,4,0.45600751500001024,24892.133630735767,0.3173447415664066,0.3173447415664066
1.0,fraction_1p0,never,1,8,0.4101039630000116,27678.3475023373,0.352865614712466,0.35286561471246597
1.0,fraction_1p0,never,2,1,0.14509684800000855,78230.5071161803,1.0,1.0
1.0,fraction_1p0,never,2,2,0.43333170900001505,26194.71357449082,0.3348401351353762,0.33484013513537614
1.0,fraction_1p0,never,2,4,0.41312870800001633,27475.698929156846,0.35121463406024744,0.3512146340602474
1.0,fraction_1p0,never,2,8,0.5373295320000011,21124.839272746274,0.27003326517331316,0.2700332651733131
1.0,fraction_1p0,never,3,1,0.14794995200000471,76721.8903862817,1.0,1.0
1.0,fraction_1p0,never,3,2,0.5140215959999921,22082.7297691986,0.28782828027328056,0.28782828027328056
1.0,fraction_1p0,never,3,4,0.47807213999999476,23743.278577162277,0.309472022360488,0.309472022360488
1.0,fraction_1p0,never,3,8,0.41272602700001926,27502.505917804574,0.3584701286599447,0.3584701286599447
1.0,fraction_1p0,random,1,1,0.21575302900001248,52611.080607351956,1.0,1.0
1.0,fraction_1p0,random,1,2,0.642204807000013,17675.046770554258,0.335956733192139,0.335956733192139
1.0,fraction_1p0,random,1,4,0.45443963200000326,24978.0151217091,0.4747671941605897,0.47476719416058966
1.0,fraction_1p0,random,1,8,0.5552346899999918,20443.60736898512,0.38857987961814067,0.38857987961814067
1.0,fraction_1p0,random,2,1,0.21718566100000203,52264.03965959748,1.0,1.0
1.0,fraction_1p0,random,2,2,0.8275409169999932,13716.542308445267,0.262447036198941,0.262447036198941
1.0,fraction_1p0,random,2,4,0.4747024039999985,23911.823290450484,0.4575196147521568,0.4575196147521568
1.0,fraction_1p0,random,2,8,0.6524830130000225,17396.621481086142,0.3328602533289162,0.3328602533289162
1.0,fraction_1p0,random,3,1,0.21569759799999133,52624.600854389006,1.0,1.0
1.0,fraction_1p0,random,3,2,0.8583289560000082,13224.533461970133,0.2512994540055914,0.25129945400559134
1.0,fraction_1p0,random,3,4,0.8445255529999827,13440.682711941852,0.25540683432700795,0.2554068343270079
1.0,fraction_1p0,random,3,8,0.6250481289999925,18160.20154825571,0.34508958269354956,0.3450895826935495
1.0,fraction_1p0,risk_proxy,1,1,0.1744755039999859,65057.84330619224,1.0,1.0
1.0,fraction_1p0,risk_proxy,1,2,0.4805581829999994,23620.44888953647,0.36306842786607196,0.36306842786607196
1.0,fraction_1p0,risk_proxy,1,4,0.7014293990000056,16182.669298125484,0.24874278758308008,0.24874278758308008
1.0,fraction_1p0,risk_proxy,1,8,0.42081659900000545,26973.7458716543,0.41461174396303613,0.41461174396303613
1.0,fraction_1p0,risk_proxy,2,1,0.17348299200000383,65430.045153935025,1.0,1.0
1.0,fraction_1p0,risk_proxy,2,2,0.49586532699999,22891.29604740488,0.3498590898653564,0.3498590898653564
1.0,fraction_1p0,risk_proxy,2,4,0.7706821679999791,14728.509976372397,0.22510316081428852,0.22510316081428855
1.0,fraction_1p0,risk_proxy,2,8,0.43170434700002147,26293.45773068955,0.4018560230064007,0.4018560230064007
1.0,fraction_1p0,risk_proxy,3,1,0.1753027049999787,64750.85481425618,1.0,1.0
1.0,fraction_1p0,risk_proxy,3,2,0.5386626350000085,21072.558708290246,0.32544062574523275,0.32544062574523275
1.0,fraction_1p0,risk_proxy,3,4,0.39704177199999435,28588.931443717618,0.44152206987425285,0.44152206987425285
1.0,fraction_1p0,risk_proxy,3,8,0.40192643000000317,28241.48688106903,0.43615620152169965,0.4361562015216996
