dataset_fraction,workload_name,policy_mode,seed,workers,trace_hash,reference_hash,hash_match,record_trace_hash,reference_record_trace_hash,record_trace_hash_match,config_manifest_hash,config_bound_trace_hash,intervention_rate,reference_intervention_rate,intervention_rate_delta,unauthorized_invocations,authorization_execution_consistent,receipt_validation_passed,receipt_fault_injected_count,expected_row_count,observed_row_count,row_count_match,validation_passed,fault_injected_count
0.5,fraction_0p5,never,2,4,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,4a1197699c24a4a98f31e2754836b95171e10c697f0e8007889cf227e6d234d1,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,2,8,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,1ff2ff0d826f9aaf02bbb57d4ada838b63ad9a2c008f89f931e1e034284f8c6c,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,3,1,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,0b19ec5b9b4a19be18df32a9723d86b36615ba678e7c1ccc869d836fe1367203,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,3,2,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,b5851674b719eae7e0b2337835f0d5d489fbe8cd4ccc4fc4d93aa1a79fc6f332,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,3,4,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,e0919816db8a0c6a7bdbda726086b1864200164cb9b74406566f7b17e69d5e49,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.5,fraction_0p5,never,3,8,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,5aeeadc92fcdd679ffd2f058d347aa605af2aa914f3477ce7234428d23f20754,1,,,,bd6b28fa6b25b122c93e9c625b2834cbbb92e6d8f3649c7da0009d3670c29588,,0.0,0.0,0.0,0,1,1,0,5675,5675,1,1,0
0.75,fraction_0p75,risk_proxy,1,1,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,437d862dd1e7981810d1f77038ca4a3a5f908fd2278b67862a134069ada7e56d,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,1,2,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,d2d2a518b64d978d233a43f944bbb5e0dd2685f35d5c9c665cd85e23d3cfb19c,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,1,4,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,8e23552f12f536c682b05291d5bfb75c526408964bfca29d182a69304404d1ce,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,1,8,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,496a8254a10ac2381498b59c5f427cc2eaf2dbcee8765a64ae128c5944762eba,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,2,1,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,362ccae8056f23150b5a6594786ee34e50bb890ebc6a04582fa30a9ea77a5647,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,2,2,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,c85a128e1b70395e6cedb116ef5722cd8da2adc8280632895cd6ec5679a847d5,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,2,4,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,daa532370111055a6c7a20ebd25d11d8a0a61570a365bd5b0ca8ebbd3b713727,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,2,8,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,bd017c6147009b24e713c81b6ae907de6df01a1fcc4fd740fd5ea556103e8305,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,3,1,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,3eba4a4b025d97996182795d343f8fde6924b827f79f9b4b238f5e094abc18c4,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,3,2,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,6606817ac03df446643d97ed461c5ab99353a4bdc9f14cadae1b205669e183f3,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,3,4,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,7711410febb61ebedc3d0b1ddeceff590a57133115d8821e2c7a2941255f0edf,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,risk_proxy,3,8,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,,,,35ad975c222ac3cd6a45d87512a3b1f1adc7dc52ca06c716cc8fab43f9bdc168,,0.22271819570069307,0.22271819570069307,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,1,1,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,,,,a2f8630ce3e164d8739aabc8f9cf2a231e0b15629f21a42ca8d40cf4dca07a57,,0.5007635381181722,0.5007635381181722,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,1,2,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,,,,08d154cfabbed3b9225fe5ed3bf5d5257d76b63e508c6ed71e3164a372394f4c,,0.5007635381181722,0.5007635381181722,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,1,4,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,,,,191543e81977b75192c0222ce2dd5310dcdf6a852f7fe2ad03e7cc731b7bbd23,,0.5007635381181722,0.5007635381181722,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,1,8,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,,,,d0e0be0341b2420825d1822ffaff763104c4568cf4c4170d225f46e28d4903ae,,0.5007635381181722,0.5007635381181722,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,2,1,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1,,,,617db51f07854d3dc9c67b9fbba407ea998aba9d52a1addd191dd80d86a336b5,,0.500411135909785,0.500411135909785,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,2,2,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1,,,,e9a31adc3d8c68438fe34161ef3fd1122972af7166bd33cbc243c3679ab6ee8c,,0.500411135909785,0.500411135909785,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,2,4,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1,,,,1fde1c6c046180a4e4691ea2b8ff41f8f193c3a69d8ad11bb3728673c6c52680,,0.500411135909785,0.500411135909785,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,2,8,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1e063496659bd42882bff2f4bd245aac24df3416e5c2ad236dc85c316bad13e0,1,,,,5f15cd6c7f986f2af643990211a78d6af625b180eaa0d58ac3b5a6800d911703,,0.500411135909785,0.500411135909785,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,3,1,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,1,,,,b0afdec0f1f8aedefd7b19ce6e067eea0a7ec4f5b3f8cb2a3061a76bb800d6bf,,0.5049923646188182,0.5049923646188182,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,3,2,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,1,,,,5c00e3223a9dfa42573eefb3a897c0ac187dc3c7b8e0c1bf00e827797ff96e33,,0.5049923646188182,0.5049923646188182,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,3,4,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,1,,,,251f7405a0597ea31f4f05da8f0939e303b721d977946343a2c135c32a9a6303,,0.5049923646188182,0.5049923646188182,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,random,3,8,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,443b040442153cc558986f7aaa53c18d7a8bfeac9e405c944f5b63936d3be3c5,1,,,,d2cb7e8447fd8c8c6ab32b7d68ca822d1970d39196b491e7f102f2e38c8c6734,,0.5049923646188182,0.5049923646188182,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,1,1,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,8e6a2e5d47948c7b02fd1c79984f0de2a8b2315d7190e64864bab12ede4dcdf6,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,1,2,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,1596473772b4a0bc9c5e7c94f1a57ede500f1ce1e5675418e02ac43ff0362254,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,1,4,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,13417c55d8347c0429010a4ee10588d481d2840ebedf51edc415112d7f5f84c2,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,1,8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,1512f40ca9234154a97900705a29030abb2843a65c17f258ad9f59c8bac48cba,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,2,1,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,3e77399734ef59b6f19959fcf6ee0f4cce2e4dbbdf18ea9b4c4c5fef4d2c6744,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,2,2,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,fb8987e22b9eaf211777f830e45bbe7361e8b5250b3735afdd0b6703353253f7,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,2,4,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,f4846977417c0f2f34927e3f15e085559c198792b759723dbc562fc233d6154c,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,2,8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,231f8a76d91251582fb8d9da748d0f9c0190f64931400819ea5b4017a388ae11,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,3,1,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,207d9ac239b8d3dafede8915e4fa5049a524cf36f5d82a423f1468b71c8a3a96,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,3,2,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,ece3c75114cf4e496d8908d2652ace82052a1d1336cbe2249ca0518a9291bb6c,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,3,4,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,ddcba82bf3df2e7090fd3eb3f6606978a8c534f9ef41e82e7f14686ef5cd0cd2,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,always,3,8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,,,,dedc3b109a5847ee3d87a3ce392b76893dd1133e1e0c32fe35b167d14f53b4e4,,1.0,1.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,1,1,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,4c38275b3f1e4b93a0e5f5fb283c37e3ea328d0ebb084f73c93262e1ebcdeac5,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,1,2,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,9222e7f8c4c262bf7e14458381c8ada62b873de4187c274ef122f6cac09ba846,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,1,4,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,0fcfd21a1f2a43a1d5b7bf4bdb4d09c2d337593c67573e85ea82737ef3b65efb,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,1,8,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,751ab83de4ff3cac49566f7ce39b610587d5620547896c718e3fc9a6fbb394a9,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,2,1,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,c6e0ef8073fe80484ba44e9dc32b3423f3ebc16cd26694dbf23e8de76f5dcc21,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,2,2,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,7dd3790db481f61df5d575efd45f7892b3c7aca59d54e9ab7834e826db9911c5,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,2,4,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,41fcdd0a521f81c5a306796b5cc895e6a1841bfb75d96ecc4d225cb792ab85ee,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,2,8,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,6b78227bbcb59390330432b344d26cde2660e75cfe94c14af39ae47bfcc2f893,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,3,1,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,951f85610d65842f735b507e9b895b8f4bda057d474f984e7abea93c417fd1c8,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,3,2,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,bea08982062d04e041df83e4c7416caa3452e4c078d3da51b1b3cd2a54c89e9f,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,3,4,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,0c520be0003789b4e9dd493bcaf2eb9d034c09888c8542a52e1ec207181650a7,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
0.75,fraction_0p75,never,3,8,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,,,,c2025cc3c66e7967579697f6217c9b2207681880633b29bc19394497b4312468,,0.0,0.0,0.0,0,1,1,0,8513,8513,1,1,0
1.0,fraction_1p0,risk_proxy,1,1,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,5e19f044d86f45fddf09599f367a82d193c6054c4292b064da007afd34f8cceb,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,1,2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,cc152ad9adbef0fad7d4f9b08b2fde4cef3cf951d84f06d1a1206f8472da009c,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,1,4,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,866e75d8d3f8b9143a31165e81c4cd656ef5f564992b00c0aee442f45218498b,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,1,8,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,24072922f08d062afb4785091889e8ce6300c2748feb13b6840f7a5693a51c9a,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,2,1,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,df4d8a40be60efdc09d9236536f533ce568258dea2951d8073e047deda96ded1,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,2,2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,28251662b38757ee2c993040c2587776b1d4291a55e8ac33c6464a8b0a67903f,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,2,4,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,e9a923393923fbd585398d6d156896d6aaf1fb004b15d4b0abe8715c933826c2,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,2,8,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,33b2587083cb57ca797c0a29b213e598352b71094bfb546b4b974063f854849e,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,3,1,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,663ab6c3766b84656454e24d19092bb7143cd0eb4b5b61de9670f559471ffefb,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,3,2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,2cc7e127386f9eeb41f07d3c4abfd93e98f94d2a2a2c764981f4f3641a3aee3c,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,3,4,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,fb48b54fd02be414e573dfd6833df7f609d19537636deaee963fd284719692f1,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,risk_proxy,3,8,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,fc28e652a5f6795a5b3cad1f643a9bcb92f8c411059e53f7113b3ab8727304b2,1,,,,9ef593026b7e5cafd17577a12b38c13f94bb237a092f26bf59c42129158c3afb,,0.22984759052065898,0.22984759052065898,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,1,1,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,1,,,,bc1021db44b0b56315fba7e482729a98ea77775901a65f83b401c23f58ebc694,,0.4966963263148621,0.4966963263148621,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,1,2,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,1,,,,56974d8e0e1974ab654982425bce2dec06131b7bfdaff827665b3391fdc9ce3d,,0.4966963263148621,0.4966963263148621,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,1,4,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,1,,,,8796bace446277fbfd63847449d4da80aa9a0772c07d186f5596963a5beef1bf,,0.4966963263148621,0.4966963263148621,0.0,0,1,1,0,11351,11351,1,1,0
1.0,fraction_1p0,random,1,8,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,6c5fcecd2e890b67231e63e3de404b135a8b04293469898c75bd19ee975debc9,1,,,,f18221db1241a5885a4096b1458c1892b23d09eb936e9874ec3286eb451aef1a,,0.4966963263148621,0.4966963263148621,0.0,0,1,1,0,11351,11351,1,1,0
