dataset_fraction,workload_name,policy_mode,seed,workers,runtime_seconds,throughput_points_per_second,speedup_vs_single_worker,throughput_gain_vs_single_worker
0.25,fraction_0p25,never,1,2,2.6893065759995807,1054.9187754637173,0.576808847992417,0.576808847992417
0.25,fraction_0p25,never,1,4,3.767277775000366,753.0636627928835,0.4117604064915545,0.41176040649155454
0.25,fraction_0p25,never,1,8,3.7101293449995865,764.6633678212952,0.4181028971648757,0.4181028971648757
0.25,fraction_0p25,never,2,1,1.730024763000074,1639.8609203028377,1.0,1.0
0.25,fraction_0p25,never,2,2,2.6962266150003416,1052.2112585850432,0.6416466454915752,0.6416466454915752
0.25,fraction_0p25,never,2,4,3.721723890999783,762.281158701938,0.46484500561252806,0.46484500561252806
0.25,fraction_0p25,never,2,8,3.7773846310001318,751.0487485752417,0.45799539416827095,0.45799539416827095
0.25,fraction_0p25,never,3,1,1.7218408899998394,1647.6551442568334,1.0,1.0
0.25,fraction_0p25,never,3,2,2.6652797550004834,1064.4286006665313,0.646026326793424,0.6460263267934241
0.25,fraction_0p25,never,3,4,3.745995860000221,757.3420009064913,0.4596483697127572,0.45964836971275724
0.25,fraction_0p25,never,3,8,3.7127000919999773,764.1338997763618,0.4637705301621357,0.46377053016213565
0.25,fraction_0p25,random,1,1,1.6722225559997241,1696.5445118660796,1.0,1.0
0.25,fraction_0p25,random,1,2,2.763788970999485,1026.4893701251146,0.6050471195689693,0.6050471195689694
0.25,fraction_0p25,random,1,4,3.8754988259997845,732.0347979380753,0.43148575991848775,0.43148575991848775
0.25,fraction_0p25,random,1,8,3.950415760999931,718.1522583035405,0.42330292738009184,0.4233029273800919
0.25,fraction_0p25,random,2,1,1.6753733329996976,1693.3539194636996,1.0,1.0
0.25,fraction_0p25,random,2,2,2.7009992690000217,1050.3520058523857,0.6202790767951459,0.620279076795146
0.25,fraction_0p25,random,2,4,3.919409221999558,723.833577794322,0.42745557764059533,0.4274555776405954
0.25,fraction_0p25,random,2,8,3.8904468689997884,729.2221422186847,0.43063776203951254,0.4306377620395126
0.25,fraction_0p25,random,3,1,1.7187221080002928,1650.644968604498,1.0,1.0
0.25,fraction_0p25,random,3,2,2.7727388529992822,1023.176054582712,0.6198644009121683,0.6198644009121683
0.25,fraction_0p25,random,3,4,3.9187587870001153,723.9537195836893,0.438588390207096,0.43858839020709606
0.25,fraction_0p25,random,3,8,3.880360598000152,731.1176186723791,0.4429284507440062,0.4429284507440062
0.25,fraction_0p25,risk_proxy,1,1,3.919777565000004,723.7655588755321,1.0,1.0
0.25,fraction_0p25,risk_proxy,1,2,2.7167856109999775,1044.2487579856456,1.4427997369866945,1.4427997369866945
0.25,fraction_0p25,risk_proxy,1,4,3.7627314190003744,753.9735591209673,1.0417372723459892,1.0417372723459892
0.25,fraction_0p25,risk_proxy,1,8,3.900512819999676,727.3402577869839,1.0049390287609232,1.004939028760923
0.25,fraction_0p25,risk_proxy,2,1,1.6111308959998496,1760.8749276944316,1.0,1.0
0.25,fraction_0p25,risk_proxy,2,2,2.7554975980001473,1029.5781067125606,0.5846968972751627,0.5846968972751627
0.25,fraction_0p25,risk_proxy,2,4,3.7878906680007276,748.9656509799388,0.42533722253663003,0.42533722253663003
0.25,fraction_0p25,risk_proxy,2,8,3.7849343990001216,749.5506397018293,0.4256694373422872,0.4256694373422871
0.25,fraction_0p25,risk_proxy,3,1,1.733125579999978,1636.926967519593,1.0,1.0
0.25,fraction_0p25,risk_proxy,3,2,2.7404730700000073,1035.222725250131,0.6324183948284423,0.6324183948284424
0.25,fraction_0p25,risk_proxy,3,4,3.7838683780000792,749.7618089716599,0.45803009165873837,0.45803009165873837
0.25,fraction_0p25,risk_proxy,3,8,3.747755478999352,756.9864191773464,0.46244361183956467,0.46244361183956467
0.5,fraction_0p5,always,1,1,3.191085735999877,1778.391578758954,1.0,1.0
0.5,fraction_0p5,always,1,2,5.542484696000429,1023.9090067483987,0.5757500310831044,0.5757500310831043
0.5,fraction_0p5,always,1,4,7.74043649000032,733.1627883429304,0.4122617296999158,0.4122617296999158
0.5,fraction_0p5,always,1,8,7.696626803000072,737.3359973472975,0.41460834956373643,0.41460834956373643
0.5,fraction_0p5,always,2,1,3.4444825509999646,1647.5624178593955,1.0,1.0
0.5,fraction_0p5,always,2,2,5.548698628000238,1022.7623413105212,0.6207730464253675,0.6207730464253675
0.5,fraction_0p5,always,2,4,7.677527990999806,739.1702129451921,0.4486447402129766,0.4486447402129766
0.5,fraction_0p5,always,2,8,7.687029280000388,738.2565869450823,0.4480902082631056,0.4480902082631056
0.5,fraction_0p5,always,3,1,3.5195276539998304,1612.4322800960363,1.0,1.0
0.5,fraction_0p5,always,3,2,5.494917196999268,1032.772614498918,0.6405060400039909,0.6405060400039909
0.5,fraction_0p5,always,3,4,7.7458721620005235,732.6482907683722,0.45437461145638675,0.45437461145638675
0.5,fraction_0p5,always,3,8,7.778095837999899,729.613020744072,0.4524921944012534,0.45249219440125343
0.5,fraction_0p5,bc,1,1,3.489570069000365,1626.274838385945,1.0,1.0
0.5,fraction_0p5,bc,1,2,5.603748713000641,1012.7149325654194,0.6227206549973587,0.6227206549973587
0.5,fraction_0p5,bc,1,4,7.677629985000749,739.1603933879143,0.4545113629880178,0.4545113629880178
0.5,fraction_0p5,bc,1,8,7.730486839999685,734.1064175461725,0.4514036620493758,0.4514036620493758
0.5,fraction_0p5,bc,2,1,3.4488744410000436,1645.4643673123874,1.0,1.0
0.5,fraction_0p5,bc,2,2,5.679967690999547,999.1254015392695,0.6071996582771264,0.6071996582771264
0.5,fraction_0p5,bc,2,4,7.746518935000495,732.5871204366504,0.44521603444577695,0.4452160344457769
0.5,fraction_0p5,bc,2,8,7.77350217700041,730.044177100859,0.44367060849410783,0.4436706084941078
0.5,fraction_0p5,bc,3,1,3.4535592299998825,1643.2322777913362,1.0,1.0
0.5,fraction_0p5,bc,3,2,5.6333692190000875,1007.3900323911845,0.6130539461805209,0.6130539461805209
0.5,fraction_0p5,bc,3,4,7.754910056999506,731.7944319518962,0.4453383991066065,0.4453383991066065
0.5,fraction_0p5,bc,3,8,7.7659680030001255,730.7524313527497,0.44470428266839546,0.44470428266839546
0.5,fraction_0p5,bc_live,1,1,1.804716147000363,3144.538829240529,1.0,1.0
0.5,fraction_0p5,bc_live,1,2,2.03738009800054,2785.4399900977614,0.8858023835471297,0.8858023835471297
0.5,fraction_0p5,bc_live,1,4,2.0054863280001882,2829.737565779839,0.8998895289403307,0.8998895289403307
0.5,fraction_0p5,bc_live,1,8,1.9367908360000001,2930.104735377837,0.9318074587380807,0.9318074587380808
0.5,fraction_0p5,bc_live,2,1,1.8425235750000866,3080.014864938558,1.0,1.0
0.5,fraction_0p5,bc_live,2,2,1.9675029720001476,2884.366672255057,0.9364781660924212,0.9364781660924212
0.5,fraction_0p5,bc_live,2,4,1.9933630310006265,2846.947551320478,0.9243291594884141,0.924329159488414
0.5,fraction_0p5,bc_live,2,8,2.086719027000072,2719.5803203838827,0.8829763620112058,0.8829763620112057
0.5,fraction_0p5,bc_live,3,1,1.8123365869996633,3131.3167988265386,1.0,1.0
0.5,fraction_0p5,bc_live,3,2,2.109947309000745,2689.6406255223674,0.8589487421171537,0.8589487421171536
0.5,fraction_0p5,bc_live,3,4,1.9971882220006592,2841.494826318942,0.9074440591203652,0.9074440591203652
0.5,fraction_0p5,bc_live,3,8,1.961024907999672,2893.8949101818084,0.9241782598510301,0.9241782598510301
0.5,fraction_0p5,never,1,1,3.2580476570001338,1741.8406964695198,1.0,1.0
0.5,fraction_0p5,never,1,2,5.371089857999323,1056.582583802439,0.6065896760501646,0.6065896760501646
0.5,fraction_0p5,never,1,4,7.480098404000273,758.6798586720562,0.4355621384950987,0.4355621384950987
0.5,fraction_0p5,never,1,8,7.577559229000144,748.921892722548,0.42996003838956887,0.4299600383895688
0.5,fraction_0p5,never,2,1,3.211197724000158,1767.2533701633008,1.0,1.0
0.5,fraction_0p5,never,2,2,5.3718511050001325,1056.432855094903,0.5977823400598663,0.5977823400598663
0.5,fraction_0p5,never,2,4,7.496686551000494,757.0011046070247,0.428348938181442,0.42834893818144193
0.5,fraction_0p5,never,2,8,7.540130489999683,752.6394944393381,0.42588092185660475,0.42588092185660475
0.5,fraction_0p5,never,3,1,3.1569976880000468,1797.5939677026192,1.0,1.0
0.5,fraction_0p5,never,3,2,5.381430905999878,1054.552236965974,0.5866465152382129,0.5866465152382129
0.5,fraction_0p5,never,3,4,7.562689637000403,750.3944062751306,0.417443771929296,0.41744377192929605
