dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.25,fraction_0p25,bc_live,8,1.0027165519998864,2829.4317207533963,0.05120572318654493,0.013677666477936631,0.020134600041880404,1.0,0.0,0.0,,0.0
0.25,fraction_0p25,never,1,1.667693827000221,1705.4680186746737,0.5847663878439415,0.40959033321996685,0.48375406640843716,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,never,2,2.6836043153334685,1057.186211571764,1.8696165772580615,1.0226529999878646,1.3561064003321615,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,never,4,3.7449991753334566,757.562274133771,5.237430264369244,2.441503000227385,45.82736639986209,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,never,8,3.733404689333232,759.9486720576328,10.478172492778475,5.008247666713335,58.42046106681664,0.0,0.0,0.0,,0.0
0.25,fraction_0p25,random,1,1.6887726656665716,1680.1811333114256,0.5921031240703476,0.4394823336042464,0.5358574666994779,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,2,2.7458423643329297,1033.3391435200708,1.8982480790718617,1.0767423330738286,1.4091203332403284,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,4,3.904555611666486,726.6073651053622,5.457466555278028,2.5468193334745592,52.110947933154684,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,random,8,3.9070744093332905,726.1640063982014,10.98215731112918,5.204948333509189,58.63762966673676,0.4940665021736576,0.0,0.0,,0.0
0.25,fraction_0p25,risk_proxy,1,2.421344680333277,1373.8558180298521,0.8502902948013252,0.8182763331205933,1.072534400191216,0.20514628128304546,0.0,0.0,,0.0
0.25,fraction_0p25,risk_proxy,2,2.737585426333377,1036.3498633161123,1.8975826008696313,1.0435573334082922,1.3789182002559148,0.20514628128304546,0.0,0.0,,0.0
0.25,fraction_0p25,risk_proxy,4,3.778163488333727,750.9003396908553,5.278857157331497,2.4782506664754087,45.077867133174095,0.20514628128304546,0.0,0.0,,0.0
0.25,fraction_0p25,risk_proxy,8,3.8110675659997164,744.6257722220531,10.647788984253651,5.073358666777494,58.48869706684733,0.20514628128304546,0.0,0.0,,0.0
0.5,fraction_0p5,always,1,3.385031980333224,1679.4620922381284,0.593300298973559,0.4264883333841378,0.5301563665852882,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,2,5.528700173666645,1026.4813208526127,1.912633832127083,1.0573513333535327,1.383544466807507,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,4,7.721278881000217,734.9937640188315,5.3991918958574585,2.500741666456937,52.20873696674365,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,8,7.720583973666787,735.0685350121506,10.847117400944692,5.123445333386674,58.43016360004185,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,1,3.4640012466667636,1638.3238278298895,0.6055771424928796,0.43294799979776144,0.5102665001080217,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,2,5.6390285410000915,1006.4101221652912,1.9522334683661002,1.061843666927113,1.389724033409342,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,4,7.726352992333584,734.513981925487,5.40845628892594,2.502390666753248,52.152550199965255,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,8,7.756652340000073,731.6343419999271,10.89307365691585,5.130137666734906,58.591385500130855,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,1,1.8198587696667043,3118.6234976685423,0.013217385251593598,0.012955666534253396,0.013565666540671373,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,2,2.0382767930004775,2786.4824292917287,0.05234472388110589,0.013983333095287284,0.020301200038375104,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,4,1.998679193667158,2839.393314473086,0.06416651577235828,0.013968333405500744,0.020549000237224394,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,8,1.9948449236665813,2847.859988647843,0.061549747958175464,0.013860666816375064,0.018763333112777524,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,1,3.2087476896667795,1768.8960114451465,0.5623190301319297,0.41455699980967137,0.5175319666705037,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,2,5.374790622999778,1055.8558919544387,1.856770049103815,1.020273333172857,1.3197054666610109,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,4,7.513158197333723,755.3584565180705,5.255183971163691,2.43804133363786,51.22903976692521,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,never,8,7.540283913666523,752.6363917941484,10.583428519411283,4.986508666661393,58.30231946689916,0.0,0.0,0.0,,0.0
0.5,fraction_0p5,random,1,3.4200108203331183,1661.1119231057946,0.598582574917512,0.44239799990464235,0.5433709337315427,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,2,5.6022024223336,1012.9974893615017,1.9377571717489068,1.073967999521604,1.3921960666266386,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,4,7.836014120000073,724.2633604830902,5.488955193184441,2.5432069996895734,52.07810940006919,0.4989133627019089,0.0,0.0,,0.0
0.5,fraction_0p5,random,8,7.8523048313333375,722.7187141955151,11.023298518765694,5.217987999761438,58.64225783313183,0.4989133627019089,0.0,0.0,,0.0
