configuration_id,execution_instance_id,dataset_fraction,workload_name,decision_points,policy,policy_mode,policy_seed,workers,repetition,runtime_seconds,total_runtime_seconds,throughput_points_per_second,trace_hash,reference_hash,hash_match,unauthorized_invocations,authorization_execution_consistent,row_count_match,validation_passed,fault_injected_count,intervention_rate,state_loading_ms_mean,state_loading_ms_median,state_loading_ms_p95,state_loading_ms_std,policy_inference_ms_mean,policy_inference_ms_median,policy_inference_ms_p95,policy_inference_ms_std,gating_ms_mean,gating_ms_median,gating_ms_p95,gating_ms_std,generation_stub_ms_mean,generation_stub_ms_median,generation_stub_ms_p95,generation_stub_ms_std,logging_ms_mean,logging_ms_median,logging_ms_p95,logging_ms_std,total_latency_ms_mean,total_latency_ms_median,total_latency_ms_p95,total_latency_ms_std,workload_fraction
rbpg-feea9649be9a154f4cc3e1bf,rbpg-exec-c6e7b296af9f4310867d1c727bfb68cc,0.5,fraction_0.5,5675,random,random,1,1,4,0.084931499999584,0.084931499999584,66818.55377601707,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,0,1,1,1,0,0.4963876651982379,0.0,0.0,0.0,0.0,0.0034524052962737,0.0032000007195165,0.003699999069795,0.0022409435674076,0.0001777973541957,0.0001999997039092,0.0002000015228986,0.0003282264443658,0.0055577797355696,0.0070999994932208,0.0080999998317565,0.0038946696700497,0.0026376035294853,0.00240000008489,0.0027000005502486,0.0018388042112176,0.0139664845819465,0.0146999991557095,0.0202000010176561,0.0056085128036757,0.5
rbpg-feea9649be9a154f4cc3e1bf,rbpg-exec-ac44bfea1e254b97857d195ff7afd819,0.5,fraction_0.5,5675,random,random,1,1,5,0.0831797000009828,0.0831797000009828,68225.78104913753,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,0,1,1,1,0,0.4963876651982379,0.0,0.0,0.0,0.0,0.003400123352172,0.0032000007195165,0.0037000008887844,0.0019319000525059,0.0001853744624134,0.0001999997039092,0.0002000015228986,0.0004588639702772,0.0054037180734467,0.0069999987317714,0.0081000016507459,0.0034174718771566,0.00263614096168,0.0024999990273499,0.0028000013116979,0.0014520699202474,0.0136616035231357,0.0146999991557095,0.0170000002981396,0.0049860599232737,0.5
rbpg-feea9649be9a154f4cc3e1bf,rbpg-exec-85efa854494c46a7b1da18590e37582f,0.5,fraction_0.5,5675,random,random,1,1,6,0.0794256000008317,0.0794256000008317,71450.51469476554,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,0,1,1,1,0,0.4963876651982379,0.0,0.0,0.0,0.0,0.0032675594597463,0.0030999999580672,0.0035000011848751,0.0018914236205785,0.0001803876842128,0.0001999997039092,0.0002000015228986,0.000423488174067,0.0051482643136941,0.0061999999161344,0.0075999996624886,0.0031509179356538,0.0024864493288065,0.0023999982659006,0.0025999997887993,0.0014820623728741,0.0130701850088018,0.0141999989864416,0.0158000002556946,0.0047574530472268,0.5
rbpg-feea9649be9a154f4cc3e1bf,rbpg-exec-b89f05884b6f41f782358993512d6651,0.5,fraction_0.5,5675,random,random,1,1,7,0.0855197000000771,0.0855197000000771,66358.97927606016,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,e628b18e8d86ab5cb7c03104c92d82f2e7c715aa0469df7d70c4488ad52854d4,1,0,1,1,1,0,0.4963876651982379,0.0,0.0,0.0,0.0,0.0034162995791024,0.0032000007195165,0.0037999998312443,0.0020212650070323,0.0002035770896952,0.0001999997039092,0.0002000015228986,0.0008213513438963,0.0055943259664596,0.0070999994932208,0.0082999995356658,0.0043206154148626,0.0026707665147675,0.00240000008489,0.0028000013116979,0.0019562681362336,0.0140521938385368,0.0146000002132495,0.0201000002562068,0.0063064679731002,0.5
rbpg-421136d9134bf7d45adbcfd2,rbpg-exec-d86f98b50c0f43f386ed1c74b6a93b74,0.5,fraction_0.5,5675,risk_proxy,risk_proxy,1,1,1,0.0580599999993864,0.0580599999993864,97743.71340096394,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0,1,1,1,0,0.2095154185022026,0.0,0.0,0.0,0.0,0.0009858325829715,0.0009000013960758,0.001100001099985,0.000632608884918,0.0001615682855429,0.0001999997039092,0.0002000015228986,0.0002771243420532,0.0038685991135446,0.0027000005502486,0.0076999986049486,0.0024828051709299,0.0024665903236839,0.0023000011424301,0.0025000008463393,0.0020551131230734,0.0093561586026935,0.0079999990703072,0.0132000004668952,0.0035728277539654,0.5
rbpg-421136d9134bf7d45adbcfd2,rbpg-exec-62d4dcb12f0a400e9e9be912d3459096,0.5,fraction_0.5,5675,risk_proxy,risk_proxy,1,1,2,0.0636933000005228,0.0636933000005228,89098.8534108519,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0,1,1,1,0,0.2095154185022026,0.0,0.0,0.0,0.0,0.0010742731215452,0.0009000013960758,0.001200000042445,0.0013864608855514,0.0001669779914407,0.0001999997039092,0.0002000015228986,0.0003913225390683,0.0043026607951338,0.0028000013116979,0.0080000008892966,0.003717518694481,0.0026560880943552,0.0022999993234407,0.0027999994927085,0.0025849880967293,0.0102048810691437,0.0080000008892966,0.0193099998796243,0.0054000788812507,0.5
rbpg-421136d9134bf7d45adbcfd2,rbpg-exec-3d6bdd91eb004960a804cbc592152024,0.5,fraction_0.5,5675,risk_proxy,risk_proxy,1,1,3,0.0652565999989747,0.0652565999989747,86964.3836805651,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0,1,1,1,0,0.2095154185022026,0.0,0.0,0.0,0.0,0.0010838590331948,0.0010000003385357,0.001200000042445,0.0011445978321648,0.000189074900669,0.0001999997039092,0.0002000015228986,0.000599609669634,0.004333656378737,0.0029000002541579,0.0082999995356658,0.003433064719082,0.0026920528627654,0.0024999990273499,0.0027999994927085,0.0019783725657416,0.0104349956157697,0.0084999992395751,0.0150300005770987,0.004863854095405,0.5
rbpg-421136d9134bf7d45adbcfd2,rbpg-exec-38f1776522364bb498007786b945f249,0.5,fraction_0.5,5675,risk_proxy,risk_proxy,1,1,4,0.0606176000001141,0.0606176000001141,93619.67481373908,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0,1,1,1,0,0.2095154185022026,0.0,0.0,0.0,0.0,0.0010469779886981,0.0009000013960758,0.001100001099985,0.0012959180622997,0.0001723700443268,0.0001999997039092,0.0002000015228986,0.000404400374699,0.0040547665396278,0.0028000013116979,0.007700000423938,0.0030778033972221,0.0025285286161538,0.00240000008489,0.0027000005502486,0.0016140163104575,0.0097801233446281,0.0080999998317565,0.0136999988171737,0.0042021894392793,0.5
rbpg-421136d9134bf7d45adbcfd2,rbpg-exec-e790eb97ba664dd883139a63aa334b20,0.5,fraction_0.5,5675,risk_proxy,risk_proxy,1,1,5,0.0638556000012613,0.0638556000012613,88872.39333571217,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0,1,1,1,0,0.2095154185022026,0.0,0.0,0.0,0.0,0.0011201409660464,0.0010000003385357,0.001200000042445,0.0016501826227952,0.0001772334822248,0.0001999997039092,0.0002000015228986,0.0002557664677288,0.0042627136505594,0.0029000002541579,0.0081999987742165,0.0032154305956657,0.0026434184940422,0.00240000008489,0.0027000005502486,0.0017710397288405,0.0102668898528219,0.0084000002971151,0.014200000805431,0.0048653073506457,0.5
rbpg-421136d9134bf7d45adbcfd2,rbpg-exec-840ce9e7011244218ed3cff8e61d85da,0.5,fraction_0.5,5675,risk_proxy,risk_proxy,1,1,6,0.0585085999991861,0.0585085999991861,96994.28802054642,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0,1,1,1,0,0.2095154185022026,0.0,0.0,0.0,0.0,0.0009766872340812,0.0008999995770864,0.0010999992809956,0.0009128785495572,0.0001776211449259,0.0001999997039092,0.0002000015228986,0.0005489497893957,0.0039514185052897,0.0027000005502486,0.007700000423938,0.0028787612302682,0.0024318061720288,0.0022999993234407,0.0025000008463393,0.0014141381106018,0.0093990837005613,0.0079000001278473,0.0131000015244353,0.0037418315059993,0.5
rbpg-421136d9134bf7d45adbcfd2,rbpg-exec-55e919de3dcd455492208819a1bcb6dd,0.5,fraction_0.5,5675,risk_proxy,risk_proxy,1,1,7,0.0601129999995464,0.0601129999995464,94405.53624079347,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,b3862ede955701697cf002e410d73897dc059a3f99152c6985ab5a51ffb34ba2,1,0,1,1,1,0,0.2095154185022026,0.0,0.0,0.0,0.0,0.0010454096768686,0.0009999985195463,0.001200000042445,0.0010649885080258,0.0001749603493428,0.0001999997039092,0.0002000015228986,0.0004909528448435,0.0040666607821653,0.0028000013116979,0.0078000011853873,0.0030834442607948,0.002457515414397,0.00240000008489,0.0025999997887993,0.0010440894587223,0.0096874713551792,0.0081999987742165,0.0135000009322538,0.0043757348438584,0.5
rbpg-e591e55c1b62d5d1a6e7d8b8,rbpg-exec-3b96986e435449a8a777af9ddc353d9e,0.75,fraction_0.75,8513,always,always,1,1,1,0.1090942999999242,0.1090942999999242,78033.40779496188,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.000289181239675,0.0003000004653586,0.0003000004653586,0.0002320177031458,0.0001617291311602,0.0001999997039092,0.0002000015228986,4.860480788631428e-05,0.0070481146475936,0.0068000008468516,0.0072000002546701,0.0018810008664409,0.0024893222176608,0.00240000008489,0.0024999990273499,0.0021479932825078,0.0118873135161648,0.0115000002551823,0.0120000004244502,0.0030527168479451,0.75
rbpg-e591e55c1b62d5d1a6e7d8b8,rbpg-exec-1ece74fb5f9840f88b2c61bed58b4421,0.75,fraction_0.75,8513,always,always,1,1,2,0.111124999999447,0.111124999999447,76607.4240723722,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0002959708581115,0.0003000004653586,0.0003000004653586,0.0004608599019875,0.0001750616752074,0.0001999997039092,0.0002000015228986,0.0001709886605401,0.0072711617450969,0.0068999997893115,0.0075000007200287,0.0069750724320759,0.0024643134114039,0.0023999982659006,0.0025999997887993,0.0013035178261919,0.0121138846444235,0.0115000002551823,0.012699998478638,0.0073012755268187,0.75
rbpg-e591e55c1b62d5d1a6e7d8b8,rbpg-exec-8b5bfefe6e3d4b899ede5c85ed135deb,0.75,fraction_0.75,8513,always,always,1,1,3,0.1177557999999407,0.1177557999999407,72293.6789525805,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0003254551988014,0.0003000004653586,0.0003999994078185,0.0005903322423791,0.0001840361770502,0.0001999997039092,0.0002000015228986,0.0005154992938279,0.0077079525456179,0.0070999994932208,0.0082999995356658,0.00349935121483,0.0026159638263343,0.00240000008489,0.0026999987312592,0.0020342353820648,0.0128714436755658,0.0118000007205409,0.0143400004162685,0.0048374356027582,0.75
rbpg-e591e55c1b62d5d1a6e7d8b8,rbpg-exec-787f93fecb4b4fca8c13e1e30a714d9b,0.75,fraction_0.75,8513,always,always,1,1,4,0.1215458000006037,0.1215458000006037,70039.44192195627,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0003389404460796,0.0003000004653586,0.0004000012268079,0.0006387062355866,0.0001830612126185,0.0001999997039092,0.0002000015228986,0.0004303336573575,0.0079468694925602,0.00729999919713,0.0085000010585645,0.0037603806675682,0.0026423822372011,0.0024999990273499,0.0027999994927085,0.0016012303129276,0.0132255256667867,0.0122000001283595,0.0159999999596038,0.0049906672255162,0.75
rbpg-e591e55c1b62d5d1a6e7d8b8,rbpg-exec-f0d7e4bc478c433c83ae4c9165ce4aa1,0.75,fraction_0.75,8513,always,always,1,1,5,0.1222171999997954,0.1222171999997954,69654.68035607305,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0003392928439202,0.0003000004653586,0.0003999994078185,0.0009986732968365,0.0001855867434032,0.0001999997039092,0.0002000015228986,0.0005522549038399,0.0079433924593799,0.0072000002546701,0.0085000010585645,0.008786906045168,0.0026843298473507,0.00240000008489,0.0027999994927085,0.0026831889622396,0.0132300364197007,0.0120000004244502,0.0149999996210681,0.0096224032303316,0.75
rbpg-e591e55c1b62d5d1a6e7d8b8,rbpg-exec-4ed0a64fceb442b3b873b69ff0e0f2a5,0.75,fraction_0.75,8513,always,always,1,1,6,0.1687005999992834,0.1687005999992834,50462.17974349919,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0003559966936973,0.0003000004653586,0.0005999991117278,0.0005541696530694,0.0001994243945048,0.0001999997039092,0.0003000004653586,0.0002975539886341,0.0129431222863255,0.0073999999585794,0.0145000012707896,0.3701778422989899,0.0029199694822177,0.0024999990273499,0.0050999988161493,0.0018090102160967,0.0186932573751101,0.0123000008898088,0.0245999999606283,0.3702937955968736,0.75
rbpg-e591e55c1b62d5d1a6e7d8b8,rbpg-exec-e87a07243771402bbee9d0dfac94a4e4,0.75,fraction_0.75,8513,always,always,1,1,7,0.1138293000003614,0.1138293000003614,74787.4229216289,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,58654ea0c4aa9d5d22efeb8c98cb43a1dfeabe88e1f7463a940536cd620148b8,1,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0003340655508457,0.0003000004653586,0.0004000012268079,0.000482212812882,0.0001878773610972,0.0001999997039092,0.0002000015228986,0.0004711791087983,0.0074449077916142,0.0071000013122102,0.0078000011853873,0.0023789836685396,0.0024853283207675,0.00240000008489,0.0025999997887993,0.0011210352431724,0.0124165041711942,0.0118999996630009,0.0130999997054459,0.0031497547737578,0.75
rbpg-759370ce76682b0e7c11cca6,rbpg-exec-ed5a43918fc64459b87dddd848a21973,0.75,fraction_0.75,8513,never,never,1,1,1,0.0718909999995958,0.0718909999995958,118415.3788380724,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0002854222874958,0.0003000004653586,0.0003000004653586,0.0004527272161273,0.0001575707585656,0.0001999997039092,0.0002000015228986,4.961328177840917e-05,0.0027697991120642,0.0025999997887993,0.0028000013116979,0.0082064494757166,0.0025024198281049,0.0022000003809807,0.00240000008489,0.0078545482511582,0.0076212263363636,0.0069999987317714,0.0073999999585794,0.0139965517157746,0.75
rbpg-759370ce76682b0e7c11cca6,rbpg-exec-1e7e430633584395b3eb694faa9e90ed,0.75,fraction_0.75,8513,never,never,1,1,2,0.0707134000003861,0.0707134000003861,120387.366467367,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0002941266374681,0.0003000004653586,0.0003000004653586,0.0004449629713645,0.0001672735766716,0.0001999997039092,0.0002000015228986,0.000352551485402,0.0027258193315683,0.0025999997887993,0.0028999984351685,0.0013137350418447,0.002368929870906,0.0022999993234407,0.00240000008489,0.0012011971721317,0.0074551039575519,0.0072000002546701,0.0075000007200287,0.0023261828456077,0.75
rbpg-759370ce76682b0e7c11cca6,rbpg-exec-6b5737618d734c2093321fc7fd619728,0.75,fraction_0.75,8513,never,never,1,1,3,0.0813996999986557,0.0813996999986557,104582.69502394467,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0003111358973396,0.0003000004653586,0.0003999994078185,0.0005539839253102,0.0001953952810536,0.0001999997039092,0.0002000015228986,0.0006800991891154,0.0031820744874929,0.0027999994927085,0.0034999993658857,0.0026107824966308,0.0027125102784028,0.00240000008489,0.0029000002541579,0.0020627173759332,0.0085272406915452,0.0075999996624886,0.0098999989859294,0.0040351366034179,0.75
rbpg-759370ce76682b0e7c11cca6,rbpg-exec-b1794b8e99724d4f8c342a5a6616bdb1,0.75,fraction_0.75,8513,never,never,1,1,4,0.0765817999999853,0.0765817999999853,111162.18213729144,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0003139198820958,0.0003000004653586,0.0003000004653586,0.0006148329630197,0.0001723716695762,0.0001999997039092,0.0002000015228986,0.0004263716250339,0.0029575942615925,0.0027000005502486,0.0031999989005271,0.001950707972007,0.0025938447027973,0.0023000011424301,0.0026999987312592,0.0021646438043748,0.0080600375883923,0.0073000010161194,0.0087999997049337,0.0036884465734266,0.75
rbpg-759370ce76682b0e7c11cca6,rbpg-exec-0637a03f86404e5d866bfff6ccb0cb8b,0.75,fraction_0.75,8513,never,never,1,1,5,0.0731918000001314,0.0731918000001314,116310.84356423408,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.000305426982537,0.0003000004653586,0.0003000004653586,0.0005602383053006,0.0001696581572515,0.0001999997039092,0.0002000015228986,0.0003722793053861,0.0027830494417648,0.0025999997887993,0.0030000010156072,0.001683780332291,0.0024864560008231,0.0022999993234407,0.0025999997887993,0.0017642490429112,0.0077090097622162,0.0071999984356807,0.0083400002040434,0.0031096387315145,0.75
rbpg-759370ce76682b0e7c11cca6,rbpg-exec-7ff01cec9c084f779f1c47fadde075c6,0.75,fraction_0.75,8513,never,never,1,1,6,0.0702430000001186,0.0702430000001186,121193.57088942136,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0002923528886152,0.0003000004653586,0.0003000004653586,0.0004246227812023,0.0001625631383359,0.0001999997039092,0.0002000015228986,0.000335715849283,0.0027191706699604,0.0025999997887993,0.0029000002541579,0.0012330919837474,0.0023650064667431,0.0022999993234407,0.0025000008463393,0.0010557081191326,0.0074214377995389,0.0070999994932208,0.007700000423938,0.0020910693623191,0.75
rbpg-759370ce76682b0e7c11cca6,rbpg-exec-7511de7f5ed7413b82a9d5a1d1d49238,0.75,fraction_0.75,8513,never,never,1,1,7,0.0724502000011853,0.0724502000011853,117501.40096039385,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,4e3b0db1e85c152049e668f0e04d6100b7853a4cab4c883788c26325b8ffafcc,1,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0003052038363613,0.0003000004653586,0.0003000004653586,0.0005014016925909,0.0001746857747332,0.0001999997039092,0.0002000015228986,7.97143209532776e-05,0.0027800775425615,0.0026999987312592,0.0030000010156072,0.0012534777860477,0.0024394103199908,0.0022999993234407,0.0025999997887993,0.0013668504049049,0.0076457183145906,0.00729999919713,0.0082000005932059,0.0028478044579573,0.75
rbpg-b53f648bd22197255175b310,rbpg-exec-85c2877ca3b5416e9a718b0d2a94c251,0.75,fraction_0.75,8513,random,random,1,1,1,0.1508631999986391,0.1508631999986391,56428.60551862077,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0,1,1,1,0,0.5007635381181722,0.0,0.0,0.0,0.0,0.0040428873585544,0.0034000004234258,0.0043000000005122,0.004334680791972,0.0002315400013355,0.0001999997039092,0.0002000015228986,0.0013670245839019,0.0065374133694338,0.0075000007200287,0.010199999451288,0.0095720689033419,0.0032083519287108,0.0025999997887993,0.0030999999580672,0.0050386759258186,0.0164977916133466,0.015499999790336,0.0333000007231021,0.0138560261390517,0.75
rbpg-b53f648bd22197255175b310,rbpg-exec-5248a11cd1d44a4a9efc0bac3365ad55,0.75,fraction_0.75,8513,random,random,1,1,2,0.120928800000911,0.120928800000911,70396.79546920063,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0,1,1,1,0,0.5007635381181722,0.0,0.0,0.0,0.0,0.0032956536941607,0.0031999989005271,0.003600000127335,0.0016144267258913,0.0001805239044491,0.0001999997039092,0.0002000015228986,0.0003002897912285,0.0052438975800659,0.0068999997893115,0.0076999986049486,0.0031424697822138,0.0025207799832237,0.00240000008489,0.0027000005502486,0.0011554483844883,0.0132640079764834,0.0142999997478909,0.0159000010171439,0.0043582385308221,0.75
rbpg-b53f648bd22197255175b310,rbpg-exec-48afff337ce146c2bdce42f21dc2e62a,0.75,fraction_0.75,8513,random,random,1,1,3,0.1396774999993795,0.1396774999993795,60947.53986889669,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0,1,1,1,0,0.5007635381181722,0.0,0.0,0.0,0.0,0.0037875719407332,0.0034000004234258,0.0041000002966029,0.0027882122020766,0.0002199577067125,0.0001999997039092,0.0002000015228986,0.0009008303134179,0.0060912486784918,0.00729999919713,0.0093400005425791,0.0047015743946267,0.0028639375200211,0.0025000008463393,0.0029999991966178,0.0024472753043427,0.0153084106650164,0.0151000003825174,0.0316000005113892,0.0071793884015696,0.75
rbpg-b53f648bd22197255175b310,rbpg-exec-b14b920d926d49eda9d443d406c9db89,0.75,fraction_0.75,8513,random,random,1,1,4,0.1237750000000232,0.1237750000000232,68778.02464147363,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0,1,1,1,0,0.5007635381181722,0.0,0.0,0.0,0.0,0.0033367085634133,0.0030999999580672,0.0039999995351536,0.0019175234968586,0.0001902032276136,0.0001999997039092,0.0002000015228986,0.0005330146959941,0.00532758135743,0.0067999990278622,0.0087999997049337,0.0034093176699348,0.0026298132300348,0.00240000008489,0.0030000010156072,0.0017250121918451,0.0135430753032422,0.0141000000439817,0.0187000005098525,0.005109203727239,0.75
rbpg-b53f648bd22197255175b310,rbpg-exec-b766d856f37949a1a32002b7ade8d3fe,0.75,fraction_0.75,8513,random,random,1,1,5,0.1332121000014012,0.1332121000014012,63905.60617174004,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0,1,1,1,0,0.5007635381181722,0.0,0.0,0.0,0.0,0.0035547515591026,0.0032000007195165,0.0058000005083158,0.0020594115394024,0.0001992482123577,0.0001999997039092,0.0003000004653586,0.0004685097405603,0.0057641489474601,0.0070000005507608,0.0091000001702923,0.0038872303794312,0.0027742863738829,0.00240000008489,0.0047999983507907,0.002344552664584,0.0145218019690458,0.0146000002132495,0.0280000003840541,0.0065116797202368,0.75
rbpg-b53f648bd22197255175b310,rbpg-exec-7670ffcd7dc1473caf109d8cf4faf5c2,0.75,fraction_0.75,8513,random,random,1,1,6,0.1186914999998407,0.1186914999998407,71723.75443912514,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0,1,1,1,0,0.5007635381181722,0.0,0.0,0.0,0.0,0.0032414777477272,0.0031999989005271,0.0034999993658857,0.0016929343212187,0.0001686596993741,0.0001999997039092,0.0002000015228986,6.406343770297624e-05,0.0051472688837366,0.0068999997893115,0.0076000014814781,0.0027948573066027,0.0024702572531858,0.00240000008489,0.0025999997887993,0.0012537526903588,0.0130281451922357,0.0144000005093403,0.0156000005517853,0.0038061135385505,0.75
rbpg-b53f648bd22197255175b310,rbpg-exec-e99994316efa48f7a613d0fe09352876,0.75,fraction_0.75,8513,random,random,1,1,7,0.1203448999985994,0.1203448999985994,70738.35285167111,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,0262b7573fb345d3f9a9cfded25b9dd407ff8e9dc1143b697e9b7d47ec06208d,1,0,1,1,1,0,0.5007635381181722,0.0,0.0,0.0,0.0,0.0032450369873483,0.0031999989005271,0.0039999995351536,0.0010689290307926,0.0001843063511424,0.0001999997039092,0.0002000015228986,0.0003147427486689,0.0052266650945327,0.0068000008468516,0.0087000007624737,0.0028574690646936,0.0025306707431268,0.00240000008489,0.0030000010156072,0.0012214863552554,0.0131810994924452,0.0141000000439817,0.0182999992830446,0.0035776698209715,0.75
rbpg-a4adad6b5da919785b47ecec,rbpg-exec-a68730454afe4907a81cc0f10f602111,0.75,fraction_0.75,8513,risk_proxy,risk_proxy,1,1,1,0.087042700000893,0.087042700000893,97802.57275926245,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,98a61f2a1e928b4cc6ba1c3bf2d80bbb19bb75ddfbfcabe7f7746d5019e37670,1,0,1,1,1,0,0.222718195700693,0.0,0.0,0.0,0.0,0.000969904846893,0.0008999995770864,0.001100001099985,0.0008518930699195,0.000165758259141,0.0001999997039092,0.0002000015228986,0.0002842654146567,0.0038869493753466,0.0027000005502486,0.0075999996624886,0.0024387750296687,0.002459638211207,0.0023000011424301,0.0025000008463393,0.0023525376418131,0.0093479854430763,0.0079000001278473,0.0130999997054459,0.0038537742809313,0.75
