policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
random,2,2,1135,1.0379992390007828,1093.4497419213849,1.804519219382553,1.1467710000943043,1.9530730000951733,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,4,1135,1.4635721949998697,775.4998379154785,5.129839163873439,2.674532000128238,14.756934299930371,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,8,1135,1.551547668999774,731.5276370024087,10.884775889891321,6.16891499976191,50.24444000018774,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,1,1135,0.7424980620007773,1528.623518479718,0.6511094819357934,0.5098599995108088,0.7354016998760922,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,2,1135,0.9460079519994906,1199.7784982684914,1.6450951198151973,1.065031000507588,1.6191549997529355,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,4,1135,1.4631492550006442,775.7240049987247,5.128890163890228,2.6860329999180976,11.167882000245294,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,8,1135,1.470084711000709,772.064352147019,10.315762316297633,5.75717399988207,51.0691150004277,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,1,1135,0.6505364949998693,1744.7137996465947,0.5702157392207454,0.5063100006736931,0.6752946997039544,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,2,1135,0.9734591050000745,1165.9452299230518,1.69257920440196,1.0913710002569132,1.6496343004291698,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,4,1135,1.4584883119996448,778.2030138067205,5.072171287224892,2.8302519995122566,14.93633669997507,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,8,1135,1.551548420000472,731.5272829188629,10.885956899559387,5.88691499979177,52.04369999983099,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,1,1135,0.6677700190002724,1699.6869696234999,0.58548937092747,0.4877899991697632,0.6274920000578277,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,2,1135,1.043221173999882,1087.9763834242578,1.8131769427381614,1.1747409998861258,1.772027999777492,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,4,1135,1.4283744559998013,794.6095614021243,5.002049925089106,2.7392030006012646,17.169239300164907,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,8,1135,1.5689786829998411,723.4005230905453,10.92524276479391,5.910625000069558,52.30789400029607,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,1,1135,0.6835089019996303,1660.548965316349,0.5993190396496091,0.515639999321138,0.683629299965105,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,2,1135,0.9957229330002519,1139.8753231283795,1.7085805383330688,1.1429209998823353,1.841033999880892,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,4,1135,1.3482317090001743,841.8434252979383,4.7247057418644545,2.5462019993938156,9.574703300404392,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,3,8,1135,1.5427071719996093,735.7196625519334,10.828959673109532,6.095224999626225,51.8321442998058,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,1,1135,0.7174119310002425,1582.07572380005,0.6288335841238006,0.5144699998709257,0.7770426997922186,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,2,1135,1.0897049420000258,1041.5663509030624,1.8665617409854625,1.1681710002449108,1.722023000002082,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,4,1135,1.3654578040004708,831.223049642923,4.783257989414065,2.6019329998234753,12.261935900096352,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,1,8,1135,1.3641481820004628,832.0210479887696,9.573188875783911,5.249043999356218,50.76103800010969,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,1,1135,0.669564060999619,1695.1327977572648,0.5869430061622376,0.48823100041772705,0.6859750000330678,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,2,1135,1.0680865539998194,1062.6479621427684,1.8329979312812061,1.122892000239517,1.808184999663353,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,4,1135,1.440823896999973,787.7437363186802,5.048547170041386,2.7889319999303552,17.401418999907015,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,2,8,1135,1.4382833049994588,789.1352114390476,9.852806856371402,5.4440650001197355,50.16209129989875,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
never,3,1,1135,0.6666468080002232,1702.5507155801456,0.5843105638800827,0.4880110000158311,0.6546023002556465,0.0,0,0,c24554611ddd20bf2c8031ab6d01a1e79b994655e666db305f10b9f887bf08d8,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
