dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.75,fraction_0p75,never,1,5.39072438400035,1581.3106587748468,0.6299586450085393,0.5420770000152212,0.8652896667626915,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,2,7.996471926999827,1064.7898158776986,1.8454677601720595,1.1796913334668109,2.03681626656665,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,4,11.174040004000139,761.874049871456,5.202367184934949,2.788609333038039,31.53167486640649,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,never,8,11.381332911333326,748.1393498163734,10.624543082068172,5.826575000052496,50.116969533519296,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,proxy,1,9.383457698000106,1244.9002830687161,1.098807023063164,0.5395736667802945,2.6537789998352905,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,proxy,2,7.937447316000241,1072.5500588516895,1.8336165477899453,1.1452113337024155,1.9749704000787451,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,proxy,4,11.003313231666652,773.8932049824881,5.137744870786048,2.7261390002119392,28.470609866841688,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,proxy,8,11.427519189666478,745.0724432846209,10.682240383878115,5.877911666478515,49.846965132989375,0.0,0.0,0.0,,0.0
0.75,fraction_0p75,random,1,5.852420917333196,1457.424483153072,0.6840282575679283,0.5844070004362342,1.0041515334402593,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,2,8.380582305000038,1015.8281406609804,1.9310544351384527,1.2545843331584667,2.3463393328711386,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,4,11.567666217333075,735.9761804450192,5.3868304959493125,2.9269823335198453,35.54329766660266,0.4964955558165942,0.0,0.0,,0.0
0.75,fraction_0p75,random,8,12.268822861332714,693.876715929979,11.484474621720127,6.403428666999389,49.8299028663799,0.4964955558165942,0.0,0.0,,0.0
1.0,fraction_1p0,always,1,7.69391475333335,1475.9914586332577,0.6742818276826267,0.5886836667438425,1.0008508332551476,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,2,11.354005328000008,999.7822715294877,1.9676059756561133,1.2735079999401933,2.5959921669406563,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,4,15.516147243000281,731.673938970599,5.425116931869748,2.9118553332712813,36.283968833383064,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,always,8,16.057245073333434,707.0231482175462,11.26421857201939,6.290858333159122,49.772388499908025,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,1,7.0156398286665835,1618.1121187254994,0.6147374070669619,0.5336203333475472,0.7968836666805146,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,2,10.95877407066655,1035.941481823624,1.8997670460771838,1.2088713334984884,2.1358253332740182,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,4,14.875572774333705,763.2151485985396,5.197466734885967,2.7790856665887986,32.00401833328215,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc,8,15.53104491000037,730.8734176425546,10.902652605231921,6.001931333230459,50.400215499848855,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,1,4.650669211333479,2446.575616491006,0.013909015532019333,0.013186666668237498,0.014956666442837255,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,2,5.076156890666728,2237.0782747863796,0.059994621326285164,0.013716333342017606,0.02634016664160299,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,4,5.297379942999821,2145.311468999044,0.07749126085819454,0.013760000001639128,0.029188500169160154,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,bc_live,8,5.290283613666664,2152.8344113922253,0.08005446263088382,0.013876999825394401,0.028743333132297266,1.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,1,7.500884618666532,1513.921452588502,0.6573138655615843,0.569033333704283,0.9749324999575038,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,2,11.026932114333249,1029.431795292209,1.908890661236384,1.2159309999333345,2.336458666680604,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,4,15.121343756333166,750.7203063499601,5.282252438023504,2.8198793330981666,33.82630333347455,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,never,8,15.830918267666675,717.1742788372868,11.105646661469228,6.14062833362065,49.89340333319584,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,proxy,1,8.808430176333482,1380.851269553731,0.7726145254451501,0.532476999675661,2.179273833462503,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,proxy,2,10.583502806666425,1072.7308105191005,1.8331297823079558,1.143763999910637,1.9879851667307473,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,proxy,4,14.546719379000024,780.4230409380081,5.08142952497682,2.7216856666806657,24.71543233347499,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,proxy,8,15.23297732733287,745.3351853937985,10.689188155374028,5.8813486669653985,50.11072033312303,0.0,0.0,0.0,,0.0
1.0,fraction_1p0,random,1,8.109013091000028,1412.2547090843125,0.7106929441194767,0.5984369997046693,1.14868933330096,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,2,11.507161176666765,987.3863524170375,1.990269631248412,1.2934413334733108,2.746810166627256,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,4,15.72180677633302,722.0628381490548,5.4950199111979865,2.965142000296813,37.5860350000039,0.49960355915778343,0.0,0.0,,0.0
1.0,fraction_1p0,random,8,16.563002837333443,685.6638182476216,11.623509064664512,6.53370933317395,49.87621983324667,0.49960355915778343,0.0,0.0,,0.0
