dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.5,fraction_0p5,risk_proxy,8,7.895732776666667,718.7678384859097,11.083671731982633,4.507709333286887,64.2864765999396,0.20951541850220265,0.0,0.0,,0.0
0.75,fraction_0p75,always,1,5.307721572999905,1604.0267608159993,0.6194815808770717,0.3765813335121493,0.4896760000216697,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,2,8.781164357666588,969.464472589666,2.0203730775269113,0.9304793332679159,1.279934266631244,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,4,11.928416329666788,713.6925879669857,5.57070083711218,2.224411666399343,57.6407517333033,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,always,8,12.09507002633321,703.8656481727621,11.321335086184169,4.6177436665857385,64.19884479995137,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,1,5.3654687386666255,1589.0040760744723,0.6241538139321102,0.3793543332903937,0.5073122000491518,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,2,8.845055597666715,962.6099970479814,2.047611391989593,0.9346936666740172,1.3017728666909532,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,4,11.94749688666669,712.5548194846356,5.563601920082946,2.2379276666318524,57.30937106657918,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc,8,12.134730253666703,701.5542724875344,11.3581198415367,4.6214856666514,64.4143656666832,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,1,2.536433466333316,3358.589852258237,0.011424418888983835,0.011092000022472348,0.011844666641991353,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,2,2.790916999666706,3064.6312482710455,0.04509982614706842,0.012132000013783303,0.016560533337421166,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,4,2.755446797666688,3092.482402730879,0.046246825952194204,0.011723000094813566,0.016488599961424665,1.0,0.0,0.0,,0.0
0.75,fraction_0p75,bc_live,8,2.8412473623333576,2997.01721803992,0.0642949885676034,0.011968333258967808,0.020823866649758802,1.0,0.0,0.0,,0.0
