policy_mode,seed,workers,decision_points,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,trace_hash,memory_before_mb,memory_after_mb,memory_delta_mb,state_missing_count,dataset_fraction,workload_name,input_csv
bc_live,2,8,1135,0.3514893190000521,3229.1166150622967,0.019968132155434287,0.011781000011978904,0.016851599957590217,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,1,1135,0.3209604160000481,3536.261618005349,0.01135438238115526,0.011094999990746146,0.011836599992420815,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,2,1135,0.3376139709999961,3361.8277011409964,0.018720616739329524,0.011673000017253798,0.013363600021421007,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,4,1135,0.3452411349999238,3287.5572605224183,0.03277178061500212,0.011887999903592572,0.01676380001072174,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
bc_live,3,8,1135,0.4088617349999595,2775.9995686564125,0.07756950131978944,0.011578999988159921,0.017371999990700708,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,1,1135,0.7218033819999619,1572.4503767981237,0.6330394088133534,0.38231600001381594,0.4984232999959204,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,2,1135,1.1544316580000213,983.1677710279658,1.9231482026433162,0.9513339999784876,1.3035820000595777,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,4,1135,1.5736202450000292,721.2667755173542,5.5220569903082675,2.2763960000702355,50.09363019998995,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,1,8,1135,1.6068484470000612,706.3516177390666,11.286997616740349,4.638422999960312,64.3322616999967,0.5136563876651983,0,0,d90eea831bc9ade2ef0235f8528d5702fe5aad68d148eb54e970873326f28c10,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,1,1135,0.711956621000013,1594.1982510195369,0.6241804096922022,0.3969630000710822,0.524905299994316,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,2,1135,1.1943987559999414,950.2689066766374,2.0826454519815765,0.9621379999771307,1.3763420000145739,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,4,1135,1.604886337000039,707.2151926482333,5.541115785022979,2.295617999948263,57.604167799979656,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,2,8,1135,1.5725420859999986,721.7612870934641,10.995951555066457,4.668194000032599,63.92986450000535,0.5092511013215859,0,0,1c067cfc6a4dd33841db8b0a129958e6c92d961778d2332dd5990b80f8e72c65,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,1,1135,0.6704540309999629,1692.882654918459,0.5878472977956696,0.3787480000028154,0.4539871000247331,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,2,1135,1.1934934010000688,950.9897575042684,2.035269929514759,0.9486049999622992,1.350506199935353,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,4,1135,1.563777613999946,725.806527628192,5.48838705021818,2.2384869999996226,48.86902499996492,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
random,3,8,1135,1.5867489839999962,715.2990242595314,11.094603928632342,4.628577000062251,64.428533600028,0.5004405286343613,0,0,314c857f2620c48ff5598315200ac2bbc557ee42c6b6ff0d2aa62d41d8f6f508,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,1,1135,0.6684811659999923,1697.8788000737975,0.5859673841439567,0.37206599995442957,0.4628022000133569,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,2,1135,1.169134301999975,970.8037802486992,2.039255318061801,0.9294470000895672,1.287127599971427,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,4,1135,1.5398295450000887,737.094572373551,5.40399345991258,2.2174700000050507,39.5074834000297,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,1,8,1135,1.55634326400002,729.2735646780718,10.93462625638841,4.524618000004921,63.689155199915604,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,1,1135,0.6914750309999818,1641.4186328009723,0.6062286008795936,0.3869429999667773,0.5375760000561057,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
always,2,2,1135,1.1507514190000165,986.312057721637,2.0069601682826232,0.9277310000470607,1.2429630000383438,1.0,0,0,78be96175d6fd950e339abab28b98cb4ea12300ef91b6daf93a212b4ba73fa72,,,,0,0.1,fraction_0p1,paper_outputs/replay_input_clean.csv
