dataset_fraction,workload_name,policy_mode,workers,total_runtime_seconds,throughput_points_per_second,mean_latency_ms,median_latency_ms,p95_latency_ms,intervention_rate,unauthorized_invocations,fault_injected_count,memory_delta_mb,state_missing_count
0.25,fraction_0p25,random,8,3.83418102033329,740.0074142487189,10.776630037600397,5.1954489999843645,57.91135153331197,0.4940665021736576,0.0,0.0,,0.0
0.5,fraction_0p5,always,1,3.422438253666769,1663.0640174314376,0.5998619450208738,0.4332303333285381,0.5456825001904994,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,2,5.482100987333372,1035.1906482690936,1.890034082053809,1.049165666851574,1.3818972666589013,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,4,7.7494198563335885,732.36349251917,5.425403580030352,2.517232666680987,50.6823838665696,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,always,8,7.735634205333251,733.6232248805077,10.860514952071624,5.139776666813607,58.46966676667762,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,1,3.429764611333288,1656.4650359314412,0.6011198520400886,0.43918500000472704,0.5403586333386556,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,2,5.510502492000039,1029.9382336619994,1.909802200116874,1.0524379999878875,1.3463139666403852,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,4,7.700121757666618,737.0054952206697,5.377979496681436,2.5086436665636334,50.20237270006573,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc,8,7.736723354666689,733.5360468277536,10.859922828545294,5.132067333382413,58.37299046670523,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,1,1.8612771173334295,3049.611545940632,0.012066823554934764,0.011811999987306384,0.012397700008174676,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,2,1.9568692576666915,2900.25510203999,0.057523976975302794,0.012465666638187637,0.01918696672570756,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,4,1.9811282620000839,2865.689669199284,0.05758331118952126,0.012549000075523509,0.019474533405627884,1.0,0.0,0.0,,0.0
0.5,fraction_0p5,bc_live,8,2.002249064999963,2835.1466341793807,0.07292389392099716,0.012504666680494362,0.015065966719400125,1.0,0.0,0.0,,0.0
